0.0006211	0.257822772562929	0.485889931328266	0.350171679973848	0.367115669412329	0.428460604886425	0.148123963694584	0.458958170665043	0
0.0012422	0.361583841524544	0.241910840827259	0.825907967185991	0.631688232063361	0.615075352507793	0.960913068671483	0.957180640616366	1
0.0018634	0.0749964520097929	0.171663774186157	0.382369994192349	0.137130113012207	0.246552986544545	0.191861876144466	0.872447320276578	1
0.0024845	0.270401706422824	0.522205266923317	0.63977800765241	0.858675536680466	0.44987498892204	0.60405875990598	0.906490735497927	0
0.0031056	0.0715002634649404	0.767687935136149	0.63121448945849	0.284777901023659	0.828264223555919	0.624272757733999	0.420112869956729	0
0.0037267	0.607249106761984	0.622107091792539	0.347668515944267	0.946088923995103	0.759786501734387	0.53027053910226	0.95103097514881	0
0.0043478	0.790402444797447	0.203632141542854	0.542508772726818	0.892342654319043	0.937950686975503	0.532169231112777	0.00480422248273626	0
0.0049689	0.679514571553157	0.48234781358715	0.269125135503617	0.165615347461637	0.17204236743598	0.435274770957681	0.464713373392394	1
0.0055901	0.47099223237781	0.762200912188106	0.509808636785243	0.564381766442354	0.0446512529195867	0.649308360849093	0.423890107786934	1
0.0062112	0.690296411087631	0.593027422296519	0.570415632771731	0.616595163520879	0.692995523555669	0.493550091370277	0.684704452583009	1
0.0068323	0.625740735503172	0.550836239054593	0.239905611054536	0.735223111292131	0.630321240046854	0.961914306933591	0.783958913625776	0
0.0074534	0.84718948129348	0.852782871268472	0.766559558818421	0.184623320665635	0.462835522145009	0.931085488758994	0.360345547989107	1
0.0080745	0.400537617374172	0.54741651234088	0.0765183212566055	0.43733677865196	0.371476903786917	0.169453617560524	0.0181492284562816	0
0.0086957	0.978954821795276	0.0833624246929937	0.182910085514156	0.456478210014832	0.0833870207872213	0.504786521961886	0.0213329457969439	0
0.0093168	0.450807681815502	0.42993847571507	0.25430235558969	0.586757124318327	0.590719030031004	0.793563089511265	0.208354404537211	0
0.0099379	0.386305770223297	0.509299717041539	0.0602573952353331	0.545676023020451	0.688123227075459	0.540189439388699	0.911540479713604	0
0.010559	0.783945216145253	0.327766299096974	0.415288315396316	0.0263366802183389	0.644077395206614	0.753749590963757	0.154558972348886	1
0.0111801	0.0713991837746107	0.764568806115556	0.702272378144438	0.229535276350229	0.663608011941534	0.870100195753082	0.273567754631197	0
0.0118012	0.0911973865437549	0.930173947543966	0.703201978650096	0.0615084132286814	0.646827133344465	0.136700455892128	0.975425571958296	0
0.0124224	0.743984936932468	0.934652062001353	0.370422751942169	0.171315299809209	0.504501994757797	0.831925846739199	0.249468303069542	0
0.0130435	0.0750780321198581	0.95907296070028	0.828210491697558	0.673621191188726	0.0256557518273733	0.609661579533379	0.556257041566927	0
0.0136646	0.0610624729750482	0.249290003964638	0.0833086307542306	0.532822601101262	0.0950667089218602	0.26902881776567	0.229482111110557	0
